path,identifier2,species,dup,filename,filename2,higher_taxon,common_name,highest_common_name
lep_photos/Biston betularia/5D7EA14C369725A8805F915A0B0D80949BAB80C9207F100402C793902020ADAB.jpg,5D7EA14C369725A8805F915A0B0D80949BAB80C9207F100402C793902020ADAB.jpg,Biston betularia,FALSE,5D7EA14C369725A8805F915A0B0D80949BAB80C9207F100402C793902020ADAB.jpg,5D7EA14C369725A8805F915A0B0D80949BAB80C9207F100402C793902020ADAB,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/62B72C6F60847CBF6C4BC0D01A28BD54293D270D4707B209B5D01C8F4A147003.JPG,62B72C6F60847CBF6C4BC0D01A28BD54293D270D4707B209B5D01C8F4A147003.JPG,Biston betularia,FALSE,62B72C6F60847CBF6C4BC0D01A28BD54293D270D4707B209B5D01C8F4A147003.JPG,62B72C6F60847CBF6C4BC0D01A28BD54293D270D4707B209B5D01C8F4A147003,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/9DA50F95D06C7DF8D752CFC59C8B0B85169D5B279225DB3E52EA51785ECEFCB2.jpg,9DA50F95D06C7DF8D752CFC59C8B0B85169D5B279225DB3E52EA51785ECEFCB2.jpg,Biston betularia,FALSE,9DA50F95D06C7DF8D752CFC59C8B0B85169D5B279225DB3E52EA51785ECEFCB2.jpg,9DA50F95D06C7DF8D752CFC59C8B0B85169D5B279225DB3E52EA51785ECEFCB2,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/ASUHIC0108928_habitus_dorsal_1575997340_lg.jpg,ASUHIC0108928_habitus_dorsal_1575997340_lg.jpg,Biston betularia,FALSE,ASUHIC0108928_habitus_dorsal_1575997340_lg.jpg,ASUHIC0108928_habitus_dorsal_1575997340_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/B856EC3AF7C975DC0ECD021AF6677683D7A35B2E50465058B618122906EA793E.JPG,B856EC3AF7C975DC0ECD021AF6677683D7A35B2E50465058B618122906EA793E.JPG,Biston betularia,FALSE,B856EC3AF7C975DC0ECD021AF6677683D7A35B2E50465058B618122906EA793E.JPG,B856EC3AF7C975DC0ECD021AF6677683D7A35B2E50465058B618122906EA793E,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/C30B04E711FD805DB170E19823DE2761967C5CFE7EBE0F15842501B3E176A792.JPG,C30B04E711FD805DB170E19823DE2761967C5CFE7EBE0F15842501B3E176A792.JPG,Biston betularia,FALSE,C30B04E711FD805DB170E19823DE2761967C5CFE7EBE0F15842501B3E176A792.JPG,C30B04E711FD805DB170E19823DE2761967C5CFE7EBE0F15842501B3E176A792,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/ca00d6ec-c0ac-497f-bf81-3d02f436b80b_image.jpg,ca00d6ec-c0ac-497f-bf81-3d02f436b80b_image.jpg,Biston betularia,FALSE,ca00d6ec-c0ac-497f-bf81-3d02f436b80b_image.jpg,ca00d6ec-c0ac-497f-bf81-3d02f436b80b_image,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1077483_1-3_1560788934_lg.jpg,CSU_ENT1077483_1-3_1560788934_lg.jpg,Biston betularia,FALSE,CSU_ENT1077483_1-3_1560788934_lg.jpg,CSU_ENT1077483_1-3_1560788934_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1077494_1-3_1560788917_lg.jpg,CSU_ENT1077494_1-3_1560788917_lg.jpg,Biston betularia,FALSE,CSU_ENT1077494_1-3_1560788917_lg.jpg,CSU_ENT1077494_1-3_1560788917_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1077519_1-3_1560790326_lg.jpg,CSU_ENT1077519_1-3_1560790326_lg.jpg,Biston betularia,FALSE,CSU_ENT1077519_1-3_1560790326_lg.jpg,CSU_ENT1077519_1-3_1560790326_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1077527_1-3_1560790591_lg.jpg,CSU_ENT1077527_1-3_1560790591_lg.jpg,Biston betularia,FALSE,CSU_ENT1077527_1-3_1560790591_lg.jpg,CSU_ENT1077527_1-3_1560790591_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1099949_1-3_1560789083_lg.jpg,CSU_ENT1099949_1-3_1560789083_lg.jpg,Biston betularia,FALSE,CSU_ENT1099949_1-3_1560789083_lg.jpg,CSU_ENT1099949_1-3_1560789083_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1138519_1-2_1592310892_lg.jpg,CSU_ENT1138519_1-2_1592310892_lg.jpg,Biston betularia,FALSE,CSU_ENT1138519_1-2_1592310892_lg.jpg,CSU_ENT1138519_1-2_1592310892_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1138522_1-2_1592310533_lg.jpg,CSU_ENT1138522_1-2_1592310533_lg.jpg,Biston betularia,FALSE,CSU_ENT1138522_1-2_1592310533_lg.jpg,CSU_ENT1138522_1-2_1592310533_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1149889_1-2_1600351239_lg.jpg,CSU_ENT1149889_1-2_1600351239_lg.jpg,Biston betularia,FALSE,CSU_ENT1149889_1-2_1600351239_lg.jpg,CSU_ENT1149889_1-2_1600351239_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1149989_1-2_1600350889_lg.jpg,CSU_ENT1149989_1-2_1600350889_lg.jpg,Biston betularia,FALSE,CSU_ENT1149989_1-2_1600350889_lg.jpg,CSU_ENT1149989_1-2_1600350889_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1150016_1-2_1600350832_lg.jpg,CSU_ENT1150016_1-2_1600350832_lg.jpg,Biston betularia,FALSE,CSU_ENT1150016_1-2_1600350832_lg.jpg,CSU_ENT1150016_1-2_1600350832_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1151874_1-2_1598280461_lg.jpg,CSU_ENT1151874_1-2_1598280461_lg.jpg,Biston betularia,FALSE,CSU_ENT1151874_1-2_1598280461_lg.jpg,CSU_ENT1151874_1-2_1598280461_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1173349_1-2_1639678815_lg.jpg,CSU_ENT1173349_1-2_1639678815_lg.jpg,Biston betularia,FALSE,CSU_ENT1173349_1-2_1639678815_lg.jpg,CSU_ENT1173349_1-2_1639678815_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/CSU_ENT1182280_1-2_1654188731_lg.jpg,CSU_ENT1182280_1-2_1654188731_lg.jpg,Biston betularia,FALSE,CSU_ENT1182280_1-2_1654188731_lg.jpg,CSU_ENT1182280_1-2_1654188731_lg,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/D8803C1ADD2DE1ECBE2613B0E0610C557D2C5A241B429623530B8C3B480C210E.jpg,D8803C1ADD2DE1ECBE2613B0E0610C557D2C5A241B429623530B8C3B480C210E.jpg,Biston betularia,FALSE,D8803C1ADD2DE1ECBE2613B0E0610C557D2C5A241B429623530B8C3B480C210E.jpg,D8803C1ADD2DE1ECBE2613B0E0610C557D2C5A241B429623530B8C3B480C210E,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/DB4920D8CBC55BE5B198F85CA2400C8BE63DE36967D687A55A708BC81C5E6386.jpg,DB4920D8CBC55BE5B198F85CA2400C8BE63DE36967D687A55A708BC81C5E6386.jpg,Biston betularia,FALSE,DB4920D8CBC55BE5B198F85CA2400C8BE63DE36967D687A55A708BC81C5E6386.jpg,DB4920D8CBC55BE5B198F85CA2400C8BE63DE36967D687A55A708BC81C5E6386,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/E7F571EB1DACF9CA82454CD752BB0E5ABED908270EB0F1D82147C9B269A64A16.JPG,E7F571EB1DACF9CA82454CD752BB0E5ABED908270EB0F1D82147C9B269A64A16.JPG,Biston betularia,FALSE,E7F571EB1DACF9CA82454CD752BB0E5ABED908270EB0F1D82147C9B269A64A16.JPG,E7F571EB1DACF9CA82454CD752BB0E5ABED908270EB0F1D82147C9B269A64A16,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/MCZ-ENT00767325_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767325_Biston_betularia_betularia_lbs.jpg,Biston betularia,FALSE,MCZ-ENT00767325_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767325_Biston_betularia_betularia_lbs,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/MCZ-ENT00767328_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767328_Biston_betularia_betularia_lbs.jpg,Biston betularia,FALSE,MCZ-ENT00767328_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767328_Biston_betularia_betularia_lbs,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/MCZ-ENT00767330_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767330_Biston_betularia_betularia_lbs.jpg,Biston betularia,FALSE,MCZ-ENT00767330_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767330_Biston_betularia_betularia_lbs,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/MCZ-ENT00767335_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767335_Biston_betularia_betularia_lbs.jpg,Biston betularia,FALSE,MCZ-ENT00767335_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767335_Biston_betularia_betularia_lbs,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/MCZ-ENT00767337_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767337_Biston_betularia_betularia_lbs.jpg,Biston betularia,FALSE,MCZ-ENT00767337_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767337_Biston_betularia_betularia_lbs,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/MCZ-ENT00767338_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767338_Biston_betularia_betularia_lbs.jpg,Biston betularia,FALSE,MCZ-ENT00767338_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767338_Biston_betularia_betularia_lbs,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/MCZ-ENT00767339_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767339_Biston_betularia_betularia_lbs.jpg,Biston betularia,FALSE,MCZ-ENT00767339_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767339_Biston_betularia_betularia_lbs,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/MCZ-ENT00767341_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767341_Biston_betularia_betularia_lbs.jpg,Biston betularia,FALSE,MCZ-ENT00767341_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767341_Biston_betularia_betularia_lbs,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/MCZ-ENT00767343_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767343_Biston_betularia_betularia_lbs.jpg,Biston betularia,FALSE,MCZ-ENT00767343_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767343_Biston_betularia_betularia_lbs,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/MCZ-ENT00767345_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767345_Biston_betularia_betularia_lbs.jpg,Biston betularia,FALSE,MCZ-ENT00767345_Biston_betularia_betularia_lbs.jpg,MCZ-ENT00767345_Biston_betularia_betularia_lbs,Geometroidea,Geometrid moths,moths
lep_photos/Biston betularia/UDCC_TCN_00103925_2_1502292419_lg.jpg,UDCC_TCN_00103925_2_1502292419_lg.jpg,Biston betularia,FALSE,UDCC_TCN_00103925_2_1502292419_lg.jpg,UDCC_TCN_00103925_2_1502292419_lg,Geometroidea,Geometrid moths,moths
lep_photos/Bombyx mori/FIMI090.jpg,FIMI090.jpg,Bombyx mori,FALSE,FIMI090.jpg,FIMI090,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Bombyx mori/FIMI094.jpg,FIMI094.jpg,Bombyx mori,FALSE,FIMI094.jpg,FIMI094,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Bombyx mori/FIMI103.jpg,FIMI103.jpg,Bombyx mori,FALSE,FIMI103.jpg,FIMI103,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Bombyx mori/IMG_019184.JPG,IMG_019184.JPG,Bombyx mori,FALSE,IMG_019184.JPG,IMG_019184,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Bombyx mori/IMG_019186.JPG,IMG_019186.JPG,Bombyx mori,FALSE,IMG_019186.JPG,IMG_019186,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Bombyx mori/MEM368471_Bombyx_mandarina_VCV_1552314783_lg.jpg,MEM368471_Bombyx_mandarina_VCV_1552314783_lg.jpg,Bombyx mori,FALSE,MEM368471_Bombyx_mandarina_VCV_1552314783_lg.jpg,MEM368471_Bombyx_mandarina_VCV_1552314783_lg,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Bombyx mori/MEM368472_Bombyx_mandarina_VCV_1552314737_lg.jpg,MEM368472_Bombyx_mandarina_VCV_1552314737_lg.jpg,Bombyx mori,FALSE,MEM368472_Bombyx_mandarina_VCV_1552314737_lg.jpg,MEM368472_Bombyx_mandarina_VCV_1552314737_lg,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Brahmaea hearseyi/BC-ULP0114%2B1254317688.JPG,BC-ULP0114%2B1254317688.JPG,Brahmaea hearseyi,FALSE,BC-ULP0114%2B1254317688.JPG,BC-ULP0114%2B1254317688,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Bucculatrix cristatella/IMG_5634%2B1272463058.JPG,IMG_5634%2B1272463058.JPG,Bucculatrix cristatella,FALSE,IMG_5634%2B1272463058.JPG,IMG_5634%2B1272463058,Gracillarioidea,Cocoon-maker/leaf blotch miner moths,moths
lep_photos/Calledapteryx dryopterata/IMG_018936.JPG,IMG_018936.JPG,Calledapteryx dryopterata,FALSE,IMG_018936.JPG,IMG_018936,Geometroidea,Geometrid moths,moths
lep_photos/Calledapteryx dryopterata/IMG_018937.JPG,IMG_018937.JPG,Calledapteryx dryopterata,FALSE,IMG_018937.JPG,IMG_018937,Geometroidea,Geometrid moths,moths
lep_photos/Calledapteryx dryopterata/IMG_018940.JPG,IMG_018940.JPG,Calledapteryx dryopterata,FALSE,IMG_018940.JPG,IMG_018940,Geometroidea,Geometrid moths,moths
lep_photos/Calledapteryx dryopterata/IMG_5663%2B1162048868.jpg,IMG_5663%2B1162048868.jpg,Calledapteryx dryopterata,FALSE,IMG_5663%2B1162048868.jpg,IMG_5663%2B1162048868,Geometroidea,Geometrid moths,moths
lep_photos/Caloptilia triadicae/CCDB-29488-F04%2B1488225940.JPG,CCDB-29488-F04%2B1488225940.JPG,Caloptilia triadicae,FALSE,CCDB-29488-F04%2B1488225940.JPG,CCDB-29488-F04%2B1488225940,Gracillarioidea,Cocoon-maker/leaf blotch miner moths,moths
lep_photos/Calycopis cecrops/133953fbf2c0b0b5f4828c66c9edf43e.jpg,133953fbf2c0b0b5f4828c66c9edf43e.jpg,Calycopis cecrops,FALSE,133953fbf2c0b0b5f4828c66c9edf43e.jpg,133953fbf2c0b0b5f4828c66c9edf43e,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/Calycopis cecrops_default.jpg,Calycopis cecrops_default.jpg,Calycopis cecrops,FALSE,Calycopis cecrops_default.jpg,Calycopis cecrops_default,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000492.JPG,IMG_000492.JPG,Calycopis cecrops,FALSE,IMG_000492.JPG,IMG_000492,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000493.JPG,IMG_000493.JPG,Calycopis cecrops,FALSE,IMG_000493.JPG,IMG_000493,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000494.JPG,IMG_000494.JPG,Calycopis cecrops,FALSE,IMG_000494.JPG,IMG_000494,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000495.JPG,IMG_000495.JPG,Calycopis cecrops,FALSE,IMG_000495.JPG,IMG_000495,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000496.JPG,IMG_000496.JPG,Calycopis cecrops,FALSE,IMG_000496.JPG,IMG_000496,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000497.JPG,IMG_000497.JPG,Calycopis cecrops,FALSE,IMG_000497.JPG,IMG_000497,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000498.JPG,IMG_000498.JPG,Calycopis cecrops,FALSE,IMG_000498.JPG,IMG_000498,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000499.JPG,IMG_000499.JPG,Calycopis cecrops,FALSE,IMG_000499.JPG,IMG_000499,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000500.JPG,IMG_000500.JPG,Calycopis cecrops,FALSE,IMG_000500.JPG,IMG_000500,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000501.JPG,IMG_000501.JPG,Calycopis cecrops,FALSE,IMG_000501.JPG,IMG_000501,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_000502.JPG,IMG_000502.JPG,Calycopis cecrops,FALSE,IMG_000502.JPG,IMG_000502,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_021698.JPG,IMG_021698.JPG,Calycopis cecrops,FALSE,IMG_021698.JPG,IMG_021698,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_023575.JPG,IMG_023575.JPG,Calycopis cecrops,FALSE,IMG_023575.JPG,IMG_023575,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_023582.JPG,IMG_023582.JPG,Calycopis cecrops,FALSE,IMG_023582.JPG,IMG_023582,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_023603.JPG,IMG_023603.JPG,Calycopis cecrops,FALSE,IMG_023603.JPG,IMG_023603,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024533.JPG,IMG_024533.JPG,Calycopis cecrops,FALSE,IMG_024533.JPG,IMG_024533,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024534.JPG,IMG_024534.JPG,Calycopis cecrops,FALSE,IMG_024534.JPG,IMG_024534,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024535.JPG,IMG_024535.JPG,Calycopis cecrops,FALSE,IMG_024535.JPG,IMG_024535,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024536.JPG,IMG_024536.JPG,Calycopis cecrops,FALSE,IMG_024536.JPG,IMG_024536,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024539.JPG,IMG_024539.JPG,Calycopis cecrops,FALSE,IMG_024539.JPG,IMG_024539,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024540.JPG,IMG_024540.JPG,Calycopis cecrops,FALSE,IMG_024540.JPG,IMG_024540,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024541.JPG,IMG_024541.JPG,Calycopis cecrops,FALSE,IMG_024541.JPG,IMG_024541,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024542.JPG,IMG_024542.JPG,Calycopis cecrops,FALSE,IMG_024542.JPG,IMG_024542,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024545.JPG,IMG_024545.JPG,Calycopis cecrops,FALSE,IMG_024545.JPG,IMG_024545,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024546.JPG,IMG_024546.JPG,Calycopis cecrops,FALSE,IMG_024546.JPG,IMG_024546,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024547.JPG,IMG_024547.JPG,Calycopis cecrops,FALSE,IMG_024547.JPG,IMG_024547,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024548.JPG,IMG_024548.JPG,Calycopis cecrops,FALSE,IMG_024548.JPG,IMG_024548,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024551.JPG,IMG_024551.JPG,Calycopis cecrops,FALSE,IMG_024551.JPG,IMG_024551,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024552.JPG,IMG_024552.JPG,Calycopis cecrops,FALSE,IMG_024552.JPG,IMG_024552,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024553.JPG,IMG_024553.JPG,Calycopis cecrops,FALSE,IMG_024553.JPG,IMG_024553,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024554.JPG,IMG_024554.JPG,Calycopis cecrops,FALSE,IMG_024554.JPG,IMG_024554,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024557.JPG,IMG_024557.JPG,Calycopis cecrops,FALSE,IMG_024557.JPG,IMG_024557,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024558.JPG,IMG_024558.JPG,Calycopis cecrops,FALSE,IMG_024558.JPG,IMG_024558,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_024559.JPG,IMG_024559.JPG,Calycopis cecrops,FALSE,IMG_024559.JPG,IMG_024559,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_141929.JPG,IMG_141929.JPG,Calycopis cecrops,FALSE,IMG_141929.JPG,IMG_141929,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_141930.JPG,IMG_141930.JPG,Calycopis cecrops,FALSE,IMG_141930.JPG,IMG_141930,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_141931.JPG,IMG_141931.JPG,Calycopis cecrops,FALSE,IMG_141931.JPG,IMG_141931,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/IMG_153688.JPG,IMG_153688.JPG,Calycopis cecrops,FALSE,IMG_153688.JPG,IMG_153688,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/UDCC_TCN_00062372_1489593111_lg.jpg,UDCC_TCN_00062372_1489593111_lg.jpg,Calycopis cecrops,FALSE,UDCC_TCN_00062372_1489593111_lg.jpg,UDCC_TCN_00062372_1489593111_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/UDCC_TCN_00062373_2_1489593678_lg.jpg,UDCC_TCN_00062373_2_1489593678_lg.jpg,Calycopis cecrops,FALSE,UDCC_TCN_00062373_2_1489593678_lg.jpg,UDCC_TCN_00062373_2_1489593678_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/UDCC_TCN_00062374_1489594001_lg.jpg,UDCC_TCN_00062374_1489594001_lg.jpg,Calycopis cecrops,FALSE,UDCC_TCN_00062374_1489594001_lg.jpg,UDCC_TCN_00062374_1489594001_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/UDCC_TCN_00062375_2_1489594498_lg.jpg,UDCC_TCN_00062375_2_1489594498_lg.jpg,Calycopis cecrops,FALSE,UDCC_TCN_00062375_2_1489594498_lg.jpg,UDCC_TCN_00062375_2_1489594498_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/UDCC_TCN_00062376_2_1489594966_lg.jpg,UDCC_TCN_00062376_2_1489594966_lg.jpg,Calycopis cecrops,FALSE,UDCC_TCN_00062376_2_1489594966_lg.jpg,UDCC_TCN_00062376_2_1489594966_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/UDCC_TCN_00062417_1490363826_lg.jpg,UDCC_TCN_00062417_1490363826_lg.jpg,Calycopis cecrops,FALSE,UDCC_TCN_00062417_1490363826_lg.jpg,UDCC_TCN_00062417_1490363826_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000511_1484171472_lg.jpg,VTEC000000511_1484171472_lg.jpg,Calycopis cecrops,FALSE,VTEC000000511_1484171472_lg.jpg,VTEC000000511_1484171472_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000512_1484171579_lg.jpg,VTEC000000512_1484171579_lg.jpg,Calycopis cecrops,FALSE,VTEC000000512_1484171579_lg.jpg,VTEC000000512_1484171579_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000513_1484171700_lg.jpg,VTEC000000513_1484171700_lg.jpg,Calycopis cecrops,FALSE,VTEC000000513_1484171700_lg.jpg,VTEC000000513_1484171700_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000514_1484171730_lg.jpg,VTEC000000514_1484171730_lg.jpg,Calycopis cecrops,FALSE,VTEC000000514_1484171730_lg.jpg,VTEC000000514_1484171730_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000515_1484171762_lg.jpg,VTEC000000515_1484171762_lg.jpg,Calycopis cecrops,FALSE,VTEC000000515_1484171762_lg.jpg,VTEC000000515_1484171762_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000516_1484171790_lg.jpg,VTEC000000516_1484171790_lg.jpg,Calycopis cecrops,FALSE,VTEC000000516_1484171790_lg.jpg,VTEC000000516_1484171790_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000517_1484171873_lg.jpg,VTEC000000517_1484171873_lg.jpg,Calycopis cecrops,FALSE,VTEC000000517_1484171873_lg.jpg,VTEC000000517_1484171873_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000518_1484171899_lg.jpg,VTEC000000518_1484171899_lg.jpg,Calycopis cecrops,FALSE,VTEC000000518_1484171899_lg.jpg,VTEC000000518_1484171899_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000519_1484171945_lg.jpg,VTEC000000519_1484171945_lg.jpg,Calycopis cecrops,FALSE,VTEC000000519_1484171945_lg.jpg,VTEC000000519_1484171945_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000520_1484172058_lg.jpg,VTEC000000520_1484172058_lg.jpg,Calycopis cecrops,FALSE,VTEC000000520_1484172058_lg.jpg,VTEC000000520_1484172058_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000521_1484172086_lg.jpg,VTEC000000521_1484172086_lg.jpg,Calycopis cecrops,FALSE,VTEC000000521_1484172086_lg.jpg,VTEC000000521_1484172086_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Calycopis cecrops/VTEC000000522_1484172141_lg.jpg,VTEC000000522_1484172141_lg.jpg,Calycopis cecrops,FALSE,VTEC000000522_1484172141_lg.jpg,VTEC000000522_1484172141_lg,Papilionoidea,Papilionoid butterflies,butterflies
